name,county,latitude,longitude
Raritan,Henderson,40.4145,-90.4938
Raum,Pope,37.2746,-88.3115
Raven,Edgar,39.4814,-87.3246
Ravina,Lake,42.0949,-87.4713
Rawalts,Fulton,40.3312,-89.5847
Rawson Bridge,McHenry,42.1432,-88.1254
Ray,Schuyler,40.1222,-90.2832
Raymond,Montgomery,39.191,-89.3419
Raynor Park,Will,41.3304,-88.054
Rayville,Vermilion,40.1824,-87.393
Red Bud,Randolph,38.1242,-89.5939
Red Landing,Calhoun,39.1007,-90.4226
Red Oak,Stephenson,42.2332,-89.4018
Reddick,Kankakee,41.055,-88.1502
Reddick,Livingston,41.055,-88.1502
Redmon,Edgar,39.3843,-87.5142
Reeders,Macoupin,39.182,-90.0227
Reeds,Henderson,40.5502,-90.4931
Reeds Station,Jackson,37.464,-89.0939
Rees,Morgan,39.3808,-90.0533
Reeseville,Johnson,37.2035,-88.4311
Reich Landing,Brown,39.5845,-90.3047
Reilly,Vermilion,40.2457,-87.5116
Reily Lake,Randolph,37.5845,-89.5515
Renault,Monroe,38.0913,-90.0802
Rend City,Franklin,38.0137,-88.5905
Rennerville,Shelby,39.2724,-88.4826
Reno,Bond,38.583,-89.305
Renshaw,Pope,37.2116,-88.4042
Rentchler,St Clair,38.2929,-89.5223
Resthaven,Will,41.1543,-88.081
Reynolds,Rock Island,41.1947,-90.4013
Reynoldsburg,Johnson,37.3055,-88.4633
Reynoldsville,Union,37.2202,-89.2342
Rice,Jo Daviess,42.2021,-90.234
Rice,Perry,38.1202,-89.2301
Richards,La Salle,41.1043,-88.501
Richardson,Kane,41.5759,-88.3508
Richfield,Adams,39.4855,-91.0659
Richland,Sangamon,39.5045,-89.5129
Richmond,McHenry,42.2833,-88.1821
Richmond,Tazewell,40.2139,-89.2208
Richton Park,Cook,41.2904,-87.4212
Richview,Washington,38.2242,-89.1048
Richwoods,Crawford,38.5729,-87.3315
Riddle Hill,Sangamon,39.4712,-89.4552
Riddleville,Crawford,38.5107,-87.3905
Riddleville,Lawrence,38.5107,-87.3905
Ridge Farm,Vermilion,39.5344,-87.3907
Ridgefield,McHenry,42.1606,-88.2141
Ridgeville,Iroquois,40.4249,-88.0404
Ridgewood,Will,41.3208,-88.0225
Ridgway,Gallatin,37.4757,-88.154
Ridott,Stephenson,42.1747,-89.2831
Ridott Corners,Stephenson,42.1631,-89.2832
Riehl,Madison,38.5609,-90.1626
Riffle,Clay,38.4819,-88.3351
Riggston,Scott,39.4143,-90.2523
Riley,McHenry,42.1129,-88.3757
Rileyville,Williamson,37.5102,-88.4022
Rinard,Wayne,38.3414,-88.2756
Ringwood,McHenry,42.2332,-88.1749
Rio,Knox,41.0633,-90.2359
Ripley,Brown,40.0122,-90.3819
Rising,Champaign,40.0926,-88.2001
Rising Sun,Pope,37.2425,-88.3441
Rising Sun,White,38.0001,-88.0141
Risk,Livingston,40.4015,-88.2419
Ritchie,Will,41.1518,-88.0619
River,Kankakee,41.0933,-87.3536
River Forest,Cook,41.5352,-87.485
River Grove,Cook,41.5533,-87.5009
Riverdale,Cook,41.38,-87.3759
Riverdale,Winnebago,42.2512,-89.0146
Riverside,Cook,41.5006,-87.4922
Riverstream,McHenry,42.2017,-88.1528
Riverton,Sangamon,39.5039,-89.3222
Riverwoods,Lake,42.1003,-87.5349
Roaches,Jefferson,38.193,-89.0434
Roachtown,St Clair,38.2747,-90.0227
Roanoke,Woodford,40.4746,-89.115
Robbins,Cook,41.3838,-87.4213
Robbs,Pope,37.2732,-88.4159
Robein,Tazewell,40.4118,-89.304
Roberts,Ford,40.3646,-88.11
Robinson,Crawford,39.0019,-87.4421
Roby,Christian,39.4421,-89.2357
Rochelle,Ogle,41.5526,-89.0407
Rochester,Sangamon,39.4458,-89.3154
Rochester,Wabash,38.2044,-87.4941
Rock,Pope,37.2446,-88.371
Rock City,Stephenson,42.2448,-89.2805
Rock Creek,Adams,40.0245,-91.2358
Rock Creek,Hardin,37.3212,-88.1338
Rock Falls,Whiteside,41.4647,-89.412
Rock Grove,Stephenson,42.2747,-89.3043
Rock Island,Rock Island,41.3034,-90.3443
Rockbridge,Greene,39.1609,-90.1215
Rockdale,Will,41.3022,-88.0652
Rockdale Junction,Will,41.3351,-88.0624
Rockford,Winnebago,42.1616,-89.0538
Rockport,Pike,39.322,-91.0031
Rockton,Winnebago,42.2709,-89.042
Rockton,Winnebago,42.2746,-89.0542
Rockwood,Randolph,37.5026,-89.4202
Rocky Ford,Cumberland,39.1841,-88.102
Rodden,Jo Daviess,42.1941,-90.1913
Rodemich,St Clair,38.2627,-90.0816
Rohrer,Morgan,39.3146,-89.5735
Roland,White,37.5548,-88.1548
Rolling Meadows,Cook,42.0503,-88.0047
Rollins,Lake,42.2246,-88.0346
Rollo,De Kalb,41.4023,-88.531
Rome,Peoria,40.5259,-89.3009
Romeo,Will,41.3826,-88.033
Romeoville,Will,41.3851,-88.0522
Rondout,Lake,42.1648,-87.5343
Roodhouse,Greene,39.2902,-90.2217
Roots,Randolph,38.0104,-89.582
Ropers Landing,Pope,37.1814,-88.3032
Rosamond,Christian,39.2247,-89.0937
Roscoe,Winnebago,42.2448,-89.0033
Rose Ford,Pope,37.2913,-88.321
Rose Hill,Jasper,39.0613,-88.085
Rose Lake,St Clair,38.3824,-90.0626
Rosebud,Pope,37.1642,-88.3502
Rosecrans,Lake,42.2755,-87.5709
Rosedale,Jersey,39.0239,-90.3253
Roselle,Du Page,41.5905,-88.0447
Rosemont,Cook,41.5943,-87.5304
Rosemont,St Clair,38.3737,-90.055
Roseville,Warren,40.4356,-90.3952
Rosewood Heights,Madison,38.5316,-90.0505
Rosiclare,Hardin,37.2525,-88.2046
Roslyn,Cumberland,39.1346,-88.2241
Rossville,Vermilion,40.2245,-87.4007
Rossville Junction,Vermilion,40.2128,-87.3837
Roth,Alexander,37.0601,-89.1826
Round Grove,Whiteside,41.4706,-89.5219
Round Knob,Massac,37.145,-88.4415
Round Lake,Lake,42.2112,-88.0536
Round Lake Beach,Lake,42.2218,-88.0524
Round Lake Heights,Lake,42.2248,-88.0615
Round Lake Park,Lake,42.2125,-88.0436
Round Prairie,Wayne,38.2726,-88.3221
Rowe,Livingston,40.5556,-88.4011
Rowell,De Witt,40.0419,-89.0146
Roxana,Madison,38.5054,-90.0434
Roxbury,Lee,41.4202,-89.0222
Royal,Champaign,40.1134,-87.5822
Royal Heights,St Clair,38.3239,-90.0049
Royal Lake,Macoupin,39.0637,-89.5741
Royalton,Franklin,37.5237,-89.0652
Rozetta,Henderson,40.563,-90.5149
Rudement,Saline,37.3811,-88.2925
Rugby,Livingston,40.5443,-88.2925
Ruma,Randolph,38.0806,-89.5952
Rural Hill,Hamilton,37.5738,-88.3904
Rushville,Schuyler,40.0716,-90.3347
Russell,Lake,42.2926,-87.5445
Russellville,Boone,42.1941,-88.4701
Russellville,Lawrence,38.4908,-87.3154
Rust,Franklin,38.0009,-88.454
Rutherford,Champaign,40.0129,-88.0309
Rutland,La Salle,40.5903,-89.023
Ryan,Vermilion,40.0301,-87.4822
Sabina,Mclean,40.205,-88.3902
Sacramento,White,38.0154,-88.2015
Sadorus,Champaign,39.5801,-88.2047
Sag Bridge,Cook,41.4118,-87.5559
Saidora,Mason,40.0618,-90.0841
Sailor Springs,Clay,38.455,-88.2147
Saint Anne,Kankakee,41.013,-87.425
Saint Anne Woods,Kankakee,41.0215,-87.373
Saint Augustine,Knox,40.4306,-90.2439
Saint Charles,Kane,41.5451,-88.1831
Saint David,Fulton,40.2936,-90.0255
Saint Elmo,Fayette,39.0138,-88.5053
Saint Francisville,Lawrence,38.3528,-87.3848
Saint George,Kankakee,41.1133,-87.4632
Saint Jacob,Madison,38.425,-89.4605
Saint James,Fayette,38.5716,-88.5104
Saint Joe,Monroe,38.1358,-90.0913
Saint Johns,Perry,38.0151,-89.1427
Saint Joseph,Champaign,40.0642,-88.023
Saint Libory,St Clair,38.2145,-89.4235
Saint Mary,Hancock,40.2046,-90.5602
Saint Morgan,Madison,38.3944,-89.4115
Saint Paul,Fayette,38.511,-88.5712
Saint Peter,Fayette,38.5205,-88.5114
Saint Rose,Clinton,38.4103,-89.3316
Saint Thomas,Madison,38.4543,-90.0701
Salem,Marion,38.3737,-88.5644
Saline,Saline,37.3843,-88.4145
Saline Landing,Hardin,37.3412,-88.0749
Salisbury,Sangamon,39.5323,-89.4753
Saluda,Knox,40.5219,-90.2339
Samoth,Massac,37.1958,-88.4715
Samsville,Edwards,38.2923,-88.0327
San Jose,Logan,40.182,-89.361
Sand Barrens,Lawrence,38.3524,-87.4138
Sand Ridge,Grundy,41.2526,-88.1935
Sand Ridge,Jackson,37.4424,-89.2633
Sandburn,Johnson,37.3033,-88.5032
Sandoval,Marion,38.3656,-89.0651
Sands,Whiteside,41.4504,-89.5143
Sandusky,Alexander,37.1209,-89.162
Sandwich,De Kalb,41.3845,-88.3718
Sandy Ford,La Salle,41.1042,-88.5442
Sangamon,Macon,39.52,-88.5121
Sankoty,Peoria,40.4534,-89.3354
Santa Fe Park,Cook,41.4327,-87.5416
Saratoga,Grundy,41.2733,-88.2553
Saratoga,Union,37.3032,-89.0925
Saratoga Center,Marshall,41.0642,-89.3531
Sato,Jackson,37.5432,-89.255
Sauganash,Cook,41.5924,-87.4432
Sauget,St Clair,38.3547,-90.1105
Sauk Village,Cook,41.2918,-87.3403
Saunders,Sangamon,39.5107,-89.1826
Saunemin,Livingston,40.5335,-88.2419
Savage,Morgan,39.4653,-90.1239
Savanna,Carroll,42.054,-90.0924
Savoy,Champaign,40.0317,-88.1506
Sawyerville,Macoupin,39.0442,-89.4826
Saybrook,Mclean,40.2536,-88.3134
Scales Mound,Jo Daviess,42.2833,-90.151
Scarboro,Lee,41.4653,-89.0203
Schaeferville,Tazewell,40.3252,-89.3752
Schapville,Jo Daviess,42.2349,-90.1219
Schaumburg,Cook,42.02,-88.05
Scheller,Jefferson,38.1111,-89.0542
Schick,Du Page,41.5706,-88.0951
Schiller Park,Cook,41.5721,-87.5215
Schmieder Landing,Calhoun,38.5341,-90.314
Schnell,Richland,38.3809,-88.1458
Schoper,Macoupin,39.2017,-89.4703
Schram City,Montgomery,39.0951,-89.2749
Schrodts Station,Wabash,38.2257,-87.493
Schrum,Cook,41.3604,-87.3256
Schuline,Randolph,38.0522,-89.4644
Schwer,Iroquois,40.3938,-87.4717
Sciota,Mcdonough,40.3339,-90.4506
Scioto Mills,Stephenson,42.2123,-89.4007
Scottland,Edgar,39.4816,-87.3618
Scottsburg,Mcdonough,40.3314,-90.3537
Scottsville,Macoupin,39.2849,-90.0617
Scottsville,Wayne,38.1945,-88.102
Scovel,Livingston,40.5442,-88.2354
Scraper-Moecherville,Kane,41.4447,-88.1651
Seaton,Mercer,41.0608,-90.4805
Seatonville,Bureau,41.2153,-89.1635
Sebastopol,Madison,38.424,-89.3602
Secor,Woodford,40.4431,-89.0807
Seehorn,Pike,39.4519,-91.154
Sefton,Fayette,39.0415,-88.572
Sellers,Champaign,40.1111,-88.0617
Selmaville,Marion,38.3625,-88.5943
Selsor Ford,Vermilion,40.1532,-87.4742
Seminary,Richland,38.3501,-88.0735
Seneca,La Salle,41.184,-88.3635
Sepo,Fulton,40.2037,-90.0709
Serena,La Salle,41.291,-88.4353
Sesser,Franklin,38.053,-89.0301
Seville,Fulton,40.2908,-90.2037
Seward,Winnebago,42.142,-89.2128
Sexson,Shelby,39.2322,-88.3105
Seymour,Champaign,40.0625,-88.2536
Shabbona,De Kalb,41.4605,-88.5237
Shabbona Grove,De Kalb,41.4357,-88.512
Shadow Lawn,Kankakee,41.0935,-87.3418
Shady Beach,Henry,41.322,-90.1148
Shady Grove,Massac,37.0726,-88.3357
Shafter,Fayette,39.0049,-89.1106
Shakerag,Williamson,37.492,-88.5432
Shale City,Mercer,41.1311,-90.3826
Shamrock,Mclean,40.2507,-88.5358
Shanghai,Warren,41.0303,-90.2948
Shannon,Carroll,42.0917,-89.4423
Sharpsburg,Christian,39.365,-89.2104
Shattuc,Clinton,38.3638,-89.1134
Shaw,Warren,41.0245,-90.3813
Shawneetown,Gallatin,37.4247,-88.1112
Shaws,Lee,41.4227,-89.1407
Sheffield,Bureau,41.213,-89.4414
Shelbyville,Shelby,39.2423,-88.4724
Sheldon,Iroquois,40.4609,-87.335
Sheldons Grove,Schuyler,40.1,-90.1739
Shepherd,Pike,39.433,-91.204
Sherburnville,Kankakee,41.1344,-87.3241
Sheridan,La Salle,41.3148,-88.4047
Sherman,Sangamon,39.5337,-89.3617
Sherrard,Mercer,41.1908,-90.3021
Shetlerville,Hardin,37.255,-88.2427
Shields,Jefferson,38.2804,-88.4248
Shiloh,St Clair,38.3341,-89.535
Shiloh Hill,Jackson,37.5531,-89.3716
Shiloh Station,St Clair,38.3202,-89.5353
Shinn,Pike,39.4035,-91.1002
Shipman,Macoupin,39.0703,-90.0239
Shirland,Winnebago,42.264,-89.1151
Shirley,Jefferson,38.1706,-88.5017
Shirley,Mclean,40.2426,-89.0345
Shobonier,Fayette,38.521,-89.0519
Shokokon,Henderson,40.4451,-91.0427
Shop Creek,Montgomery,39.1633,-89.3844
Shorewood,Will,41.3112,-88.1206
Shumway,Effingham,39.1106,-88.3908
Sibley,Ford,40.3513,-88.2252
Sicily,Christian,39.3524,-89.2928
Sidell,Vermilion,39.5435,-87.4916
Sidney,Champaign,40.013,-88.0424
Sigel,Shelby,39.1334,-88.2939
Signal Hill,St Clair,38.3438,-90.0324
Siloam,Brown,39.5317,-90.5457
Silver Lake,McHenry,42.1406,-88.1441
Silvis,Rock Island,41.3044,-90.2454
Simpson,Johnson,37.2802,-88.4518
Simpson,Pope,37.2802,-88.4518
Sims,Wayne,38.2137,-88.315
Sinclair,Morgan,39.4808,-90.0718
Skelton,Logan,40.0834,-89.1514
Ski Hill,McHenry,42.1207,-88.1225
Skokie,Cook,42.02,-87.44
Skokie Junction,Lake,42.1533,-87.5113
Skokie Manor,Lake,42.1438,-87.5128
Sleepy Hollow,Kane,42.0539,-88.1809
Smithboro,Bond,38.5346,-89.2026
Smithdale,Livingston,41.0505,-88.463
Smithfield,Fulton,40.2824,-90.173
Smithshire,Warren,40.4734,-90.4647
Smithton,St Clair,38.2431,-89.5931
Smithville,Peoria,40.3937,-89.4759
Smithville,Wayne,38.1614,-88.353
Snicarte,Mason,40.0724,-90.1353
Snider,Vermilion,40.1215,-87.4152
Snyder,Clark,39.1657,-87.4003
Sollitt,Kankakee,41.1736,-87.3805
Solomon,De Witt,40.1456,-88.4922
Solon Mills,McHenry,42.2632,-88.1624
Somerset,Saline,37.3916,-88.2726
Somonauk,De Kalb,41.3801,-88.4052
Somonauk,La Salle,41.3801,-88.4052
Soperville,Knox,41.0031,-90.2352
Sorento,Bond,38.5956,-89.3425
South Addison,Du Page,41.5418,-87.5919
South Barrington,Cook,42.0529,-88.0718
South Barrington,Kane,42.0529,-88.0718
South Beloit,Winnebago,42.2935,-89.0212
South Chicago,Cook,41.4322,-87.3211
South Chicago Heights,Cook,41.2851,-87.3816
South Danville,Vermilion,40.0654,-87.3815
South Deering,Cook,41.4132,-87.333
South Elgin,Kane,41.5939,-88.1732
South Elkhorn,Carroll,41.58,-89.4244
South Freeport,Stephenson,42.1427,-89.3421
South Holland,Cook,41.3603,-87.3625
South Jacksonville,Morgan,39.4231,-90.1341
South Lockport,Will,41.3423,-88.0316
South Moline,Rock Island,41.2841,-90.3128
South Ottawa,La Salle,41.1954,-88.5013
South Park,Kane,41.4408,-88.1813
South Pekin,Tazewell,40.294,-89.3906
South Rock Island,Rock Island,41.2846,-90.3458
South Rome,Peoria,40.5059,-89.3215
South Roxana,Madison,38.4946,-90.0346
South Wilmington,Grundy,41.1022,-88.1636
Southern View,Sangamon,39.4526,-89.3913
Southlawn,Sangamon,39.4513,-89.3717
Southmoor,Cook,41.3909,-87.4947
Southport,Peoria,40.4733,-89.5355
Spankey,Jersey,39.112,-90.3302
Sparks Hill,Hardin,37.3505,-88.1713
Sparland,Marshall,41.0143,-89.2618
Sparta,Randolph,38.0723,-89.4206
Spaulding,Cook,42.001,-88.1407
Spaulding,Sangamon,39.5158,-89.3225
Spaulding Corners,Lake,42.2214,-87.5252
Speer,Stark,40.5918,-89.3901
Spencer,Pike,39.4239,-91.1557
Spencer,Will,41.2953,-87.563
Spencer Heights,Pulaski,37.0738,-89.1141
Spillertown,Williamson,37.4559,-88.551
Spires,La Salle,40.5235,-88.5737
Spring Bay,Woodford,40.4928,-89.312
Spring Garden,Jefferson,38.0947,-88.512
Spring Grove,McHenry,42.2637,-88.1411
Spring Grove,McHenry,42.2619,-88.1516
Spring Hill,Whiteside,41.3645,-90.0242
Spring Valley,Bureau,41.1939,-89.1159
Springerton,White,38.1046,-88.2115
Springfield,Sangamon,39.4806,-89.3837
Springville,Union,37.2228,-89.1603
Staley,Champaign,40.0647,-88.1845
Stallings,Madison,38.4329,-90.0347
Standard,Putnam,41.1524,-89.1051
Standard City,Macoupin,39.2108,-89.4715
Stanford,Mclean,40.2605,-89.1304
Staples Corner,Cook,42.0821,-88.0118
Star City,Calhoun,39.0803,-90.4025
Stark,Stark,40.5944,-89.4438
Starks,Kane,42.0518,-88.2724
Starne,Sangamon,39.4927,-89.3618
State Park Place,Madison,38.3931,-90.025
State Park Place,St Clair,38.3931,-90.025
Staunton,Macoupin,39.0044,-89.4728
Stavanger,La Salle,41.2355,-88.365
Ste Marie,Jasper,38.5556,-88.0124
Steel City,Franklin,37.5953,-88.5245
Steele,Will,41.3021,-87.5744
Steeleville,Randolph,38.0026,-89.393
Steelton,Vermilion,40.0034,-87.4044
Steger,Cook,41.2812,-87.3811
Steger,Lake,41.2812,-87.3811
Sterling,Whiteside,41.4719,-89.4146
Sterling Place,St Clair,38.3735,-90.0223
Steward,Lee,41.5052,-89.0112
Stewardson,Shelby,39.1547,-88.3747
Stickney,Cook,41.4917,-87.4658
Stillman Valley,Ogle,42.0626,-89.1045
Stillwell,Hancock,40.1307,-91.1058
Stiritz,Williamson,37.501,-88.5654
Stockdale,Grundy,41.2104,-88.2933
Stockland,Iroquois,40.3652,-87.3534
Stockton,Jo Daviess,42.2059,-90.0024
Stoehrs,Tazewell,40.3123,-89.4137
Stolle,St Clair,38.3236,-90.1011
Stolletown,Clinton,38.4136,-89.2648
Stone Church,Washington,38.2101,-89.3731
Stone Fort,Jackson,37.3724,-89.1148
Stone Park,Cook,41.542,-87.5301
Stonefort,Saline,37.3651,-88.4229
Stonefort,Williamson,37.3651,-88.4229
Stoneyville,La Salle,41.1817,-88.5011
Stonington,Christian,39.3824,-89.1134
Stony Island,Cook,41.4321,-87.343
Stoy,Crawford,38.5951,-87.4959
Strasburg,Shelby,39.2109,-88.3709
Stratford,Ogle,41.5949,-89.2927
Stratton,Jefferson,38.2644,-88.4248
Straut,Pike,39.2636,-90.4221
Strawn,Livingston,40.3909,-88.2347
Strawns Crossing,Morgan,39.4709,-90.0903
Streamwood,Cook,42.0132,-88.1042
Streator,La Salle,41.0715,-88.5007
Stringtown,Richland,38.493,-87.5901
Stronghurst,Henderson,40.4449,-90.5414
Stubblefield,Bond,38.5054,-89.2759
Sublette,Lee,41.3835,-89.134
Sudduth,Sangamon,39.4218,-89.4857
Sugar Grove,Kane,41.4541,-88.2637
Sugar Grove,Mercer,41.1406,-90.4354
Sugar Island,Kankakee,41.0023,-87.4925
Sugarloaf Heights,St Clair,38.2946,-90.1245
Sullivan,Moultrie,39.3558,-88.3628
Sulphur Springs,La Salle,41.2509,-88.4627
Summer Hill,Pike,39.3247,-90.5509
Summerfield,St Clair,38.355,-89.4506
Summersville,Jefferson,38.194,-88.5201
Summerville,Macoupin,39.112,-90.0725
Summit,Cook,41.4717,-87.4837
Summit,St Clair,38.3304,-90.0017
Summum,Fulton,40.1604,-90.1642
Sumner,Lawrence,38.4301,-87.5141
Sunbeam,Mercer,41.0738,-90.4406
Sunbury,Livingston,41.0603,-88.3139
Sunfield,Perry,38.0352,-89.1424
Sunny Crest,Cook,41.3209,-87.4138
Sunny Hill,Henry,41.2356,-90.2457
Sunny Hill,Pike,39.3723,-90.4615
Sunnyland,Tazewell,40.4129,-89.3029
Sunnyside,McHenry,42.2322,-88.1334
Sunnyside,Stephenson,42.2124,-89.5449
Sunnyside,Williamson,37.4813,-89.0315
Sunset Landing,Calhoun,38.5645,-90.3949
Surrey,Warren,40.5442,-90.2805
Sutter,Hancock,40.1645,-91.2036
Sutter,Tazewell,40.2348,-89.221
Sutton,Kane,42.0545,-88.1139
Swan Creek,Warren,40.4004,-90.3917
Swansea,St Clair,38.3202,-89.592
Swanwick,Perry,38.1011,-89.321
Swedona,Mercer,41.1645,-90.2641
Sweet Water,Menard,40.0314,-89.4138
Swift,Du Page,41.5513,-88.0232
Swygert,Livingston,40.5442,-88.3146
Sycamore,De Kalb,41.592,-88.4112
Sylvan,Cass,39.5906,-90.0416
Sylvan Lake,Lake,42.1438,-88.031
Symerton,Will,41.1943,-88.0309
Table Grove,Fulton,40.2151,-90.253
Tabor,De Witt,40.105,-89.0805
Talbott,Tazewell,40.3037,-89.4704
Tallmadge,Kankakee,41.0641,-87.373
Tallula,Menard,39.564,-89.5614
Tamalco,Bond,38.4615,-89.1729
Tamarack,Will,41.3903,-88.151
Tamaroa,Perry,38.0816,-89.1348
Tamms,Alexander,37.1406,-89.1612
Tampico,Whiteside,41.3749,-89.471
Tankville,Alexander,37.0737,-89.2301
Tansill,Pope,37.1822,-88.3216
Tatumville,Alexander,37.1528,-89.1646
Taylor,Pike,39.3601,-90.5748
Taylor Ridge,Rock Island,41.2312,-90.4005
Taylor Springs,Montgomery,39.0751,-89.2931
Taylorville,Christian,39.3256,-89.174
Tazewell,Tazewell,40.2904,-89.1957
Teheran,Mason,40.1328,-89.4756
Temple Hill,Pope,37.1826,-88.3749
Tennessee,Mcdonough,40.2443,-90.5021
Terra Cotta,McHenry,42.1654,-88.1802
Terre Haute,Henderson,40.3959,-90.5852
Teutopolis,Effingham,39.0759,-88.2819
Texas City,Saline,37.5242,-88.2336
Texico,Jefferson,38.2622,-88.5349
Thackeray,Hamilton,38.0712,-88.2711
Thawville,Iroquois,40.4033,-88.0658
Thayer,Sangamon,39.3217,-89.4547
The Burg,Lee,41.4223,-89.0555
The Crossroads,Calhoun,38.5403,-90.3345
Thebes,Alexander,37.1315,-89.2739
Third Lake,Lake,42.2226,-88.0039
Thomas,Bureau,41.3042,-89.491
Thomasboro,Champaign,40.143,-88.1103
Thomasboro,Mclean,40.143,-88.1103
Thomasville,Montgomery,39.2923,-89.3916
Thompsonville,Franklin,37.5503,-88.4544
Thomson,Carroll,41.5732,-90.0557
Thornton,Cook,41.3405,-87.3629
Thornton Junction,Cook,41.3521,-87.3625
Thurber,Hamilton,38.0457,-88.2539
Tice,Menard,39.5907,-89.4741
Ticona,La Salle,41.1327,-89.0309
Tilden,Randolph,38.1243,-89.4057
Tillman,St Clair,38.3211,-90.0908
Tilton,Vermilion,40.0543,-87.3851
Time,Pike,39.3341,-90.4327
Timothy,Cumberland,39.1811,-88.0746
Tinley Park,Cook,41.3424,-87.4704
Tioga,Hancock,40.124,-91.2049
Tipton,Champaign,40.0411,-88.0206
Tipton,Monroe,38.1409,-90.0604
Tiskilwa,Bureau,41.1732,-89.3022
Tison,Saline,37.5323,-88.3052
Titus,Greene,39.1136,-90.3443
Todds Mill,Perry,38.1209,-89.2157
Todds Point,Shelby,39.3437,-88.4557
Toledo,Cumberland,39.1625,-88.1437
Tolono,Champaign,39.591,-88.1532
Toluca,Marshall,41.0008,-89.08
Toluca,Marshall,40.5954,-89.0804
Tomlinson,Mclean,40.1908,-88.1359
Toms Prairie,Wayne,38.2428,-88.1531
Tonica,La Salle,41.1257,-89.04
Tonti,Marion,38.3953,-88.5842
Topeka,Mason,40.1949,-89.5552
Torino,Will,41.1221,-88.1405
Toronto,Sangamon,39.425,-89.3747
Toulon,Stark,41.0537,-89.5153
Tovey Humphrey Station,Christian,39.3523,-89.2718
Towanda,Mclean,40.335,-88.5356
Tower Hill,Shelby,39.2316,-88.5738
Tower Lake,Lake,42.1355,-88.0907
Towne Oaks,Tazewell,40.35,-89.3253
Trailpark Gardens,Tazewell,40.4402,-89.3106
Tremont,Tazewell,40.3139,-89.2933
Trenton,Clinton,38.362,-89.4055
Trilla,Coles,39.223,-88.2101
Trimble,Crawford,39.0348,-87.4104
Triumph,La Salle,41.2958,-89.0119
Trivoli,Peoria,40.4126,-89.5331
Troster,Mclean,40.1906,-88.2847
Trowbridge,Shelby,39.1837,-88.3104
Troxel,Kane,41.5003,-88.3547
Troy,Madison,38.4345,-89.5259
Troy Crossing,Madison,38.422,-89.5725
Troy Grove,La Salle,41.2804,-89.0459
Troy Junction,Madison,38.4404,-89.5541
Truro,Knox,40.5727,-90.0232
Tuckers Corners,Hamilton,37.5927,-88.3544
Tunbridge,De Witt,40.0649,-89.0255
Tunnel Hill,Johnson,37.3125,-88.5019
Turner Camp,McHenry,42.1121,-88.1502
Turner Landing,Calhoun,39.0413,-90.4143
Turpin,Macon,39.4719,-88.5509
Tuscarora,Peoria,40.3619,-89.4002
Tuscola,Douglas,39.4757,-88.1659
Twelvemile Corner,Lee,41.4534,-89.05
Twin Grove,Mclean,40.2936,-89.0447
Udina,Kane,42.0236,-88.2234
Ulah,Henry,41.1609,-90.0846
Ullin,Pulaski,37.1637,-89.11
Ullrich,Moultrie,39.4427,-88.4053
Union,Logan,40.1715,-89.2201
Union,McHenry,42.1359,-88.3232
Union,Mason,40.2327,-89.4834
Union,Will,41.2949,-88.0124
Union Center,Cumberland,39.1958,-88.0453
Union Grove,Whiteside,41.5003,-90.0135
Union Hill,Kankakee,41.0627,-88.0848
Union Hill,St Clair,38.3517,-90.0021
Union Town,Marion,38.3108,-88.4501
Uniontown,Knox,40.4451,-90.0555
Unionville,Massac,37.072,-88.3248
Unionville,Vermilion,40.013,-87.3817
Unionville,Whiteside,41.4909,-89.5857
Unity,Alexander,37.0859,-89.1622
University,Hamilton,37.5611,-88.3634
Urbain,Franklin,37.5828,-89.0226
Urbana,Champaign,40.0638,-88.1226
Urbandale,Alexander,37.031,-89.1109
Ursa,Adams,40.0429,-91.2202
Ustick,Whiteside,41.5302,-89.5931
Utah,Warren,40.5903,-90.2916
Utica,La Salle,41.2026,-89.0036
Utopia,Du Page,41.5104,-87.5822
Valier,Franklin,38.0055,-89.0233
Valier Patch,Franklin,38.0136,-89.0212
Valley City,Pike,39.4225,-90.3909
Valley Mission,Union,37.2129,-89.2021
Valley View,Du Page,41.4949,-88.0404
Valley View,Kane,41.5758,-88.1756
Valmeyer,Monroe,38.174,-90.1857
Van Burensburg,Montgomery,39.021,-89.1646
Van Orin,Bureau,41.33,-89.2112
Van Petten,Lee,41.4215,-89.3719
Van Wood,Sangamon,39.5741,-89.3555
Vandalia,Fayette,38.5738,-89.0537
Vanderville,Christian,39.2531,-89.1751
Varna,Marshall,41.0211,-89.1334
Velma,Christian,39.3053,-89.1357
Venedy,Washington,38.2342,-89.3845
Venetian Village,Lake,42.2355,-88.0309
Venice,Madison,38.402,-90.1011
Vera,Fayette,39.0203,-89.0647
Vergennes,Jackson,37.5408,-89.2008
Vermilion,Edgar,39.3452,-87.352
Vermilion Grove,Vermilion,39.553,-87.3918
Vermilion Heights,Vermilion,40.0725,-87.3912
Vermilionville,La Salle,41.1534,-88.5944
Vermont,Fulton,40.1739,-90.254
Vernal,Vermilion,40.1549,-87.4158
Vernon,Marion,38.4808,-89.0513
Vernon Hills,Lake,42.131,-87.5846
Verona,Grundy,41.1304,-88.3005
Versailles,Brown,39.5306,-90.3921
Vevay Park,Cumberland,39.1645,-88.0313
Victoria,Knox,41.0201,-90.0554
Vienna,Johnson,37.2455,-88.5352
